portId,port,itemId,item,weight,buyPrice,buyQty,sellPrice,sellQty,isContractsExist,active114,nationName,taxRate,snapshotUTC
244,Truxillo,43,Stone Block,0.33,3,36928,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,52,24pd Carronade,1.9,160,205,40,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,1124,Hull Repairs,0.2,270,453,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,2976,Chain Ammo,0.08,57,1188,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,2977,Grape Ammo,0.04,57,4647,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,2978,Gunpowder,0.01,8,181113,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,620,Fish Meat,0.05,4,3964,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,53,32pd Carronade,2.46,181,72,45,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,63,6pd Long Gun,2.01,150,16,37,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,887,Provisions,1.02,65,559,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,365,Medicine,0.05,75,5812,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,1122,Rig Repairs,0.2,270,497,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,360,Barrels,0.06,6,5,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,5,Iron Fittings,0.05,6,696,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,30,Lignum Vitae Log,0.33,6,266,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,39,Oak Log,0.33,4,2,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,2975,Ball Ammo,0.02,14,390,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,44,Teak Log,0.33,10,2,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,1844,Medicinal bark,0.12,10,9,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,864,Saltpeter,0.33,6,74,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,28,Hemp,0.33,4,72,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
244,Truxillo,14,Oak Planks,0.07,4,40,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,1583,2pd Standard Gun,0.82,85,10028,21,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,72,6pd Medium Gun,1.63,121,14546,30,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,70,4pd Medium Gun,1.2,100,12044,25,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,50,12pd Carronade,1.05,125,11234,31,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,989,Doubloons,0.01,47,21668,32,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,73,9pd Medium Gun,1.95,142,11652,35,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,65,12pd Medium Gun,2.26,163,8421,40,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,66,18pd Medium Gun,2.75,184,10417,46,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,62,4pd Long Gun,1.5,129,1011,32,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,67,24pd Medium Gun,3.27,204,7203,51,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,51,18pd Carronade,1.47,146,424,36,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,69,42pd Medium Gun,4.55,267,14,66,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,74,13 Inch Mortar,8.56,5332,15,1333,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,52,24pd Carronade,1.9,160,915,40,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,68,32pd Medium Gun,3.85,225,2557,56,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,607,Tobacco,0.33,4,2400000,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,693,36pd Medium Gun,4.37,246,778,61,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,29,Iron Ore,0.33,6,3600000,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,3222,Fishing Nets,0.23,4,77,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,3221,Fishing Hooks,0.23,4,96,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,55,68pd Carronade,5.03,262,6,65,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,2976,Chain Ammo,0.08,57,2278,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,2977,Grape Ammo,0.04,57,303,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,54,42pd Carronade,3.12,211,26,52,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,621,Salt,0.23,4,58,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,53,32pd Carronade,2.46,181,438,45,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,887,Provisions,1.02,65,802,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,14,Oak Planks,0.07,4,1728,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,20,Sail Canvas,0.07,4,2868,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,905,Charcoal,0.07,4,16,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,620,Fish Meat,0.05,4,143,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,39,Oak Log,0.33,4,2,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
245,Bonacca,864,Saltpeter,0.33,6,1,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,1583,2pd Standard Gun,0.82,85,10040,21,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,72,6pd Medium Gun,1.63,121,11168,30,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,70,4pd Medium Gun,1.2,100,10062,25,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,50,12pd Carronade,1.05,125,10006,31,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,989,Doubloons,0.01,45,43013,32,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,66,18pd Medium Gun,2.75,184,2583,46,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,73,9pd Medium Gun,1.95,142,6444,35,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,65,12pd Medium Gun,2.26,163,2120,40,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,51,18pd Carronade,1.47,146,18,36,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,67,24pd Medium Gun,3.27,204,1434,51,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,68,32pd Medium Gun,3.85,225,443,56,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,693,36pd Medium Gun,4.37,246,3,61,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,69,42pd Medium Gun,4.55,267,30,66,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,62,4pd Long Gun,1.5,129,590,32,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,55,68pd Carronade,5.03,262,1,65,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,53,32pd Carronade,2.46,181,141,45,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,74,13 Inch Mortar,8.56,5332,2,1333,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,52,24pd Carronade,1.9,160,155,40,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,54,42pd Carronade,3.12,211,17,52,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,43,Stone Block,0.33,2,1200263,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,3221,Fishing Hooks,0.23,4,79,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,3222,Fishing Nets,0.23,4,87,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
246,Ruatan,621,Salt,0.23,4,22,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,1583,2pd Standard Gun,0.82,85,10000,21,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,72,6pd Medium Gun,1.63,121,10510,30,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,70,4pd Medium Gun,1.2,100,10414,25,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,50,12pd Carronade,1.05,125,10000,31,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,989,Doubloons,0.01,46,30738,32,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,66,18pd Medium Gun,2.75,184,1413,46,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,65,12pd Medium Gun,2.26,163,845,40,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,73,9pd Medium Gun,1.95,142,2274,35,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,67,24pd Medium Gun,3.27,204,1311,51,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,68,32pd Medium Gun,3.85,225,117,56,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,52,24pd Carronade,1.9,160,2,40,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,69,42pd Medium Gun,4.55,267,16,66,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,53,32pd Carronade,2.46,181,4,45,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,26,Fir Log,0.33,2,3570391,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,3221,Fishing Hooks,0.23,4,36,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,63,6pd Long Gun,2.01,150,2,37,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,621,Salt,0.23,4,33,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,3222,Fishing Nets,0.23,4,67,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,54,42pd Carronade,3.12,211,4,52,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,360,Barrels,0.06,6,4,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,1844,Medicinal bark,0.12,10,7,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,44,Teak Log,0.33,10,4,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,39,Oak Log,0.33,4,8,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,620,Fish Meat,0.05,4,77,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,21,Rum,0.17,16,7,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,365,Medicine,0.05,24,1080,1,,TRUE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,1122,Rig Repairs,0.2,90,339,1,,TRUE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,1124,Hull Repairs,0.2,146,158,1,,TRUE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,2975,Ball Ammo,0.02,5,8918,1,,TRUE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,2976,Chain Ammo,0.08,15,3905,1,,TRUE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,2977,Grape Ammo,0.04,14,9299,1,,TRUE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
250,Omoa,2978,Gunpowder,0.01,4,22499,1,,TRUE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,1583,2pd Standard Gun,0.82,85,10000,21,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,72,6pd Medium Gun,1.63,121,10909,30,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,70,4pd Medium Gun,1.2,100,10077,25,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,50,12pd Carronade,1.05,125,10144,31,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,989,Doubloons,0.01,45,43980,32,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,73,9pd Medium Gun,1.95,142,2567,35,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,67,24pd Medium Gun,3.27,204,993,51,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,66,18pd Medium Gun,2.75,184,1609,46,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,65,12pd Medium Gun,2.26,163,1146,40,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,68,32pd Medium Gun,3.85,225,447,56,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,693,36pd Medium Gun,4.37,246,7,61,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,62,4pd Long Gun,1.5,129,80,32,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,74,13 Inch Mortar,8.56,5332,19,1333,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,52,24pd Carronade,1.9,160,553,40,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,51,18pd Carronade,1.47,146,196,36,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,1122,Rig Repairs,0.2,270,695,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,39,Oak Log,0.33,3,4158080,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,3222,Fishing Nets,0.23,4,53,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,3221,Fishing Hooks,0.23,4,3,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,365,Medicine,0.05,75,622,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,2976,Chain Ammo,0.08,57,231,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,2978,Gunpowder,0.01,8,11876,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,621,Salt,0.23,4,27,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
252,Placentia,2975,Ball Ammo,0.02,14,210,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,1583,2pd Standard Gun,0.82,85,10000,21,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,72,6pd Medium Gun,1.63,121,21471,30,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,70,4pd Medium Gun,1.2,100,19040,25,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,50,12pd Carronade,1.05,125,13691,31,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,65,12pd Medium Gun,2.26,163,14057,40,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,73,9pd Medium Gun,1.95,142,29648,35,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,66,18pd Medium Gun,2.75,184,29826,46,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,67,24pd Medium Gun,3.27,204,21798,51,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,62,4pd Long Gun,1.5,129,2992,32,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,51,18pd Carronade,1.47,146,3630,36,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,74,13 Inch Mortar,8.56,5332,409,1333,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,52,24pd Carronade,1.9,160,7352,40,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,68,32pd Medium Gun,3.85,225,13882,56,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,693,36pd Medium Gun,4.37,246,5670,61,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,69,42pd Medium Gun,4.55,267,2404,66,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,44,Teak Log,0.33,10,1800000,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,3222,Fishing Nets,0.23,4,474,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,1854,Garlic,1.17,16,54974,8,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,824,Fine Fabrics,17.5,249,12556,124,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,1840,Flannel,17.5,249,12554,124,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,808,Wool,17.5,249,12565,124,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,1891,Muskets,17.5,249,12549,124,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,2978,Gunpowder,0.01,4,35000,1,,TRUE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,866,Sulphur,0.33,4,989963,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,29,Iron Ore,0.33,8,2886892,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,621,Salt,0.23,4,143,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,2975,Ball Ammo,0.02,6,19000,1,,TRUE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,3221,Fishing Hooks,0.23,4,22,1,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,620,Fish Meat,0.05,4,3994,1,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,63,6pd Long Gun,2.01,150,203,37,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,989,Doubloons,0.01,48,11070,32,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,57,12pd Long Gun,2.82,810,64,51,,TRUE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,58,18pd Long Gun,3.46,980,101,58,,TRUE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,59,24pd Long Gun,4.13,1130,73,63,,TRUE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,60,32pd Long Gun,4.87,1320,104,72,,TRUE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,61,42pd Long Gun,5.79,1640,74,84,,TRUE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,64,9pd Long Gun,2.42,660,104,46,,TRUE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,692,36pd Long Gun,5.55,1470,104,77,,TRUE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,1122,Rig Repairs,0.2,135,505,1,,TRUE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,1124,Hull Repairs,0.2,135,508,1,,TRUE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
253,Belize,2976,Chain Ammo,0.08,30,2204,1,,TRUE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,1583,2pd Standard Gun,0.82,85,10000,21,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,72,6pd Medium Gun,1.63,121,13570,30,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,70,4pd Medium Gun,1.2,100,11456,25,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,50,12pd Carronade,1.05,125,11054,31,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,989,Doubloons,0.01,47,23668,32,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,62,4pd Long Gun,1.5,129,1111,32,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,51,18pd Carronade,1.47,146,667,36,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,73,9pd Medium Gun,1.95,142,6643,35,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,66,18pd Medium Gun,2.75,184,5858,46,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,65,12pd Medium Gun,2.26,163,4227,40,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,52,24pd Carronade,1.9,160,2341,40,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,67,24pd Medium Gun,3.27,204,3969,51,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,68,32pd Medium Gun,3.85,225,2313,56,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,607,Tobacco,0.33,4,2400000,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,693,36pd Medium Gun,4.37,246,706,61,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,74,13 Inch Mortar,8.56,5332,58,1333,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,55,68pd Carronade,5.03,262,127,65,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,69,42pd Medium Gun,4.55,267,739,66,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,28,Hemp,0.33,3,3579617,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,3221,Fishing Hooks,0.23,4,35,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,53,32pd Carronade,2.46,181,89,45,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,621,Salt,0.23,4,17,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,54,42pd Carronade,3.12,211,54,52,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,3222,Fishing Nets,0.23,4,29,1,,FALSE,FALSE,Pirates,0.05,2026-08-14T20:06:11.965878Z
254,Turneffe,620,Fish Meat,0.05,4,82,1,,FALSE,TRUE,Pirates,0.05,2026-08-14T20:06:11.965878Z
256,Salamanca,1826,Horses,35,518,4232,259,,FALSE,TRUE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
256,Salamanca,1583,2pd Standard Gun,0.82,85,10020,21,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
256,Salamanca,72,6pd Medium Gun,1.63,121,10952,30,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
256,Salamanca,70,4pd Medium Gun,1.2,100,10382,25,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
256,Salamanca,50,12pd Carronade,1.05,125,10420,31,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
256,Salamanca,68,32pd Medium Gun,3.85,225,1605,56,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
256,Salamanca,66,18pd Medium Gun,2.75,184,2549,46,,FALSE,FALSE,Great Britain,0.05,2026-08-14T20:06:11.965878Z
